No.,名称,经度(度),纬度(度),高程(米),距离(千米),备注
0,0,103.7633829,31.1894868,949.007,0,路径点0
1,0,103.7632118,31.1894687,949.246,0.02,
2,0,103.7618173,31.189372,956.899,0.15,
3,0,103.761182,31.18964568,957.5302,0.21,
4,0,103.7607818,31.1906146,973.269,0.28,
5,0,103.7601701,31.1895348,974.021,0.31,
6,0,103.760198,31.19031097,974.678,0.32,
7,0,103.7590078,31.1913533,973.001,0.47,
8,0,103.7574652,31.1926547,991.929,0.66,路径点1
